host	path	verdict	evidence	shard
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pair4	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 12 of the 12 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = e706822dd96d0c041cb62eefee1dfd7a8b907a9992fd6513248519980d74636e here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+0/-1175 lines vs main); that file is yaml, 5145 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-pdk	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 24ff9530779, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/prose_polarity_consulted_check.py) = e5c95d5a53001ee86f475345d77ab2331b17b30e66b75baba1a9a6a2c4697f9e here, 1a6501dfa0fcf3435ee8fdce5a4d3f65f1500d45b5f46ee742375feb33dd8c3c on main (+35/-113 lines vs main); that file is python, 470 lines — A prose extractor that never asks whether the sentence DENIES the value. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 24ff9530779; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-port	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 2 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/benchmark_evidence_publish.py) = f0089a68ca522bb2d604d5ce0c1c25093a20cbf4eb0e22573b10eda5d3a945f9 here, b46e9f0989dc6e6fcd64a947c4c66c68e8a73162795a9a6f6939dd1955dc8f72 on main (+0/-92 lines vs main); that file is python, 1812 lines — benchmark_evidence_publish.py — stage a CONVERGED (IC × PDK) run's evidence [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-sel	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ae0e2f674f5, whose plugin manifest is byte-identical to the one on disk. 6 of the 8 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 88aaf2ee3ca44793fb2dc31e532b361af4bc757df49c3095aa30d0e1ef51469f here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+43/-1276 lines vs main); that file is shell, 321 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ae0e2f674f5; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-shape45	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ae0e2f674f5, whose plugin manifest is byte-identical to the one on disk. 7 of the 7 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 208a1a30c65d5f1704645fe458602df356cd03e9783b56ca3afe2b792d05b955 here, 70aa60929f4beead60d8a81678c711d98d4bf9cb8e33646af057a9ef0f765203 on main (+70/-766 lines vs main); that file is shell, 978 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ae0e2f674f5; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-t1598	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue564_zero_denominator_refuses.py), against main 81cd5321b08. [LANDED form: not applicable — a pruned checkout has no HEAD and no reflog, so there is no earlier head to have displaced anything. The verdict rests on the files on disk being byte-identical to main.] [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [nothing at risk: it is on no ref, but everything it holds is already on main, so the directory is all that would be lost]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-t1603	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_ci_targeted_test_select.py), against main 81cd5321b08. [LANDED form: not applicable — a pruned checkout has no HEAD and no reflog, so there is no earlier head to have displaced anything. The verdict rests on the files on disk being byte-identical to main.] [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [nothing at risk: it is on no ref, but everything it holds is already on main, so the directory is all that would be lost]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-tri	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_63x8_ledger.py) = 7a7672e0573749e63105c247b7be836d5ff3bba7ad83727fe808cb39371095ad here, 20add5c62b60ea965c2323840e2d2461524971d3ab6f1abd34ef8d515b45619c on main (+37/-305 lines vs main); that file is python, 1106 lines — Meta-test for the `matrix_63x8` shared substrate. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-trim	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 124 of the 301 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evaluation/verilogeval_human/RESULT.md) = 8863d380f14625ce3e5464698eb8ad0c81367df5d5646fe695bcd5d628021fb4 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 144 lines — VerilogEval-Human (iccad2023 code-complete) — clean-room full re-run, plugin v1.4.81 + vibeic-eda 0.2.26, 2026-07-22 [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt-withdraw	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 018be73dcbb, whose plugin manifest is byte-identical to the one on disk. 211 of the 283 file(s) it changed hold bytes main does not have. sha256(benchmark-data/BENCHMARK_IC_CAMPAIGN_STATUS.md) = fd799fc3bae89fa95b8950b902564f710ec0aa48c5fda3d33dc1fce09ddbeed6 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 53 lines — Benchmark IC campaign — open-PDK IC×PDK matrix status [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 018be73dcbb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1161	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f9c13443454, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1916_the_tree_must_not_move_under_the_gates.py) = b793b04e154867455e8ba092ef86eef46b3406405b2c664bcef6b1336326d38c here, 20b51c5fc74702b330129addf266dfe6e6e008fb7143fcf0ca0db6bb736ffaf8 on main (+4/-4 lines vs main); that file is python, 354 lines — v1.9.16 — the landing gate stamped a tree that never existed. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f9c13443454; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1253	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 24ff9530779, whose plugin manifest is byte-identical to the one on disk. 6 of the 7 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 24ff9530779; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1265	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 4 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/eda_report_audit.py) = 96cd2c175069cd8e8b3eb442483af3a977f07ef970b9250f2a7d11bd2ed9f495 here, 59f06a281b1c841af6f33f45a521ffb8750c0d13ecf04cce6c0145b8d7bc71fd on main (+13/-312 lines vs main); that file is python, 2507 lines — eda_report_audit.py -- Multi-mode EDA report checker for backend skills. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1272c	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gate_discloses_denominator_check.py) = 221de674a19d564d00e7bf359bdf7f30d9d887b8fd11111cfaa829b11bfc2aa3 here, 17fa7046f9b124ec622eb49a3aee478b87ac288f8d320cc8afa3c90ef76f088c on main (+31/-37 lines vs main); that file is python, 1266 lines — gate_discloses_denominator_check.py — a PASS must say how much it looked at. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1359	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tool_gate_opens_when_the_tool_is_present.py) = 308d4711f940659a1fed78489cbeb7c24eaeb26ea72833bdd2791dd35049ce44 here, 2ca00eb1f20683f65f33d27458741437d23ed637a5cda91d4f46e920cb31a7b9 on main (+50/-699 lines vs main); that file is python, 97 lines — PAIRED GUARD for the `_HAVE_TOOLS` skips added to the synth test modules. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1487	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 764fea6df45, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_tools_and_integration.py) = 07ec668816453d4bd0d819e0ab2ab4fca589f6834da30a39521e0c280ab176ae here, 05a53b4b86333ce09a1290873dbffe086f5fb546e2e52082a4f0489be9c1e372 on main (+7/-16 lines vs main); that file is python, 542 lines — Tests for the maintenance tools + end-to-end integration. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 764fea6df45; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1511h	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v0_2_46_transcripts_ladder_canonical.py) = d2e50f5ab243937cfca19b0874c994e0fe10e9d4eb0527905160d90105207d55 here, a465b3b4805aae65c95fe152fbb690b74af7868e6e9ac361dd4fee6df04ff6a4 on main (+38/-19 lines vs main); that file is python, 254 lines — v0.2.46 regressions for the three ORGANIC-20260605 orchestration/scorer fixes. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1514	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md) = d4aaa1f163c865f84c57c0eecefb97c2833d5e9c7200f9a5cf54814db20d0f50 here, 4ae6e4d9395ba9e218a1e6b2594f45d81d07d193ec7cdd25f471f1da2d97bf1a on main (+8/-176 lines vs main); that file is markdown, 2228 lines — <!-- AUTO-GENERATED by tools/gen_programs_index.py — DO NOT EDIT BY HAND --> [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1515	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 24ff9530779, whose plugin manifest is byte-identical to the one on disk. 14 of the 25 file(s) it changed hold bytes main does not have. sha256(tools/ci/repo_hygiene_gates.sh) = 3843c3f6e33694effe2a361e80d48f5c6e027175c837e7163d9585c4d86bdf37 here, 70aa60929f4beead60d8a81678c711d98d4bf9cb8e33646af057a9ef0f765203 on main (+68/-757 lines vs main); that file is shell, 985 lines — tools/ci/repo_hygiene_gates.sh — the repo-wide invariant gates, in ONE place. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 24ff9530779; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1516	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/landing_merge_verdict.py) = 2e55fc09e1dd75872416f8d4456c8df19be89b0f70dbaf4fbb1bb68ae4170c2f here, 544aea56b0473ff81614736b6f3152c2a28a33a3a45dff71665c38cc753b4ae4 on main (+31/-1074 lines vs main); that file is python, 861 lines — landing_merge_verdict.py — the REFUSAL DECISION for the merge path, in one [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1516b	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1431_gate_identity_is_not_a_tree_measurement.py) = e7f143902bc3f74cbd0687fcd223a91101a68e21e016469261fa02c6f3ec9d1d here, ea4f12ab6f3d8de491c8ae91ae852c526244106b30f0266d2a289f88f3f3ed87 on main (+5/-18 lines vs main); that file is python, 296 lines — A landing gate refused the shape this repo asks for: a fix that arrives with a test. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1517	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/matrix_mutation_ledger.py) = d0f6a62958b80568f8f841453dee2e8c0314c55e1eb215931cd1caec42d26896 here, 92864809ff416beaaa10af9b0b91efe403f206b792e7a7df9b00551718cee424 on main (+48/-759 lines vs main); that file is python, 2516 lines — matrix_mutation_ledger.py — a cell may not be called ENFORCED until a NAMED, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1517b	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_matrix_mutation_ledger.py) = 415dca3111bf88c787a0f8fdc7dc36a6877a6a33e5aacdaf87a90462a49ed0ab here, 7a4f12cb72ffd7a44b17015b237969fb099d0c6070c81a28b7989cb205f3ed0f on main (+40/-1006 lines vs main); that file is python, 1063 lines — test_matrix_mutation_ledger.py — the STANDING gate: a cell may not be called [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1539	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_v1916_the_tree_must_not_move_under_the_gates.py) = b16e8159e8cf9ae16f58a9c075a0c1d224c8964c2709b324650e2bc080ca7b6c here, 20b51c5fc74702b330129addf266dfe6e6e008fb7143fcf0ca0db6bb736ffaf8 on main (+130/-57 lines vs main); that file is python, 427 lines — v1.9.16 — the landing gate stamped a tree that never existed. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1540	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/waivers.py) = 8ea561b0903a1a0f0d89e0bf2e25a402675b1fff65e0cd055b6bfa0b096881ae here, eba3e19756b7e184bf9624e3a3aa0a04f940b646daa8baf51988b090c5877ad9 on main (+69/-287 lines vs main); that file is python, 1099 lines — matrix_63x8.waivers — the accepted-gap registry. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]	extra-8hd9
105	/tmp/claude-1000/-home-reyerchu-vibe-ic/5c50bc52-6d94-42f0-8ece-c167ecc44c1f/scratchpad/wt1542	RECOVER	"its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 11 of the 11 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/_sim_tools.py) = 6c8fe1f04a46786a25e01a10150b4e1c0ef327d1b3b2b542cfe51487b870f818 here, 3dc483d259f7902deb98f6ab3d0218f6be70e4113c0d15a5e53f1baf5ec8a57f on main (+30/-36 lines vs main); that file is python, 102 lines — One definition of ""this test needs the simulators"", for the cvdp gate suite. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting; judged against origin/main 81cd5321b08] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]"	extra-8hd9
